,LSRCa,LSRCb,LSRCc,L650a,L650b,L650c,LREGa,LREGb,LREGc,L633a,L633b,L633c,L634a,L634b,L634c,L671a,L671b,L671c,L645b,L645c,L646b,L646c,L692a,L692b,L692c,L675a,L675b,L675c,L611c,L652a,L670a,L670b,L670c,L632a,L632b,L632c,L680a,L680b,L680c,L684a,L684c
00:42.0,0,0,0,0,0,0,0,0,0,8.473,15.886,13.929,5.64,7.606,11.43,8.452,6.119,5.614,9.345,2.842,0.504,3.552,0,0,0,9.345,2.135,25.34,8.891,1.817,1.644,0.535,1.58,4.316,4.107,1.198,2.177,4.694,4.554,1.482,2.522
00:42.0,0,0,0,0,0,0,0,0,0,8.528,17.283,15.745,4.84,2.965,6.531,8.132,6.262,3.747,9.688,1.192,0.394,2.747,0,0,0,9.688,3.484,23.34,9.278,1.802,1.567,0.583,1.232,5.518,3.048,5.187,2.267,5.798,5.633,1.412,1.995
00:42.0,0,0,0,0,0,0,0,0,0,8.279,15.447,14.951,4.32,2.921,5.556,7.226,6.367,2.823,4.469,1.1,0.723,2.219,0,0,0,4.469,2.731,23.14,12.277,1.801,1.657,0.534,2.141,4.076,2.557,4.756,2.071,6.641,6.974,1.351,2.432
00:42.1,0,0,0,0,0,0,0,0,0,12.092,13.883,15.579,6.4,4.177,5.904,6.588,5.786,3.332,5.277,1.058,2.265,2.735,0,0,0,5.277,3.703,23.9,10.29,2.588,1.623,0.475,1.558,3.769,2.972,3.6,2.293,6.641,4.571,1.419,1.953
00:42.1,0,0,0,0,0,0,0,0,0,10.645,8.558,17.153,6.24,4.827,5.677,7.013,9.249,5.483,8.11,1.037,3.159,0.995,0,0,0,8.11,6.474,23.9,9.322,3.081,1.828,0.561,1.281,3.687,2.812,1.587,2.909,6.158,3.981,1.38,1.814
00:42.1,0,0,0,0,0,0,0,0,0,11.468,5.906,10.996,6,5.122,5.57,7.103,10.263,4.412,6.865,0.989,1.6,2.33,0,0,0,6.865,5.347,23.19,8.497,3.161,1.683,0.467,1.191,4.225,3.281,2.582,2.985,6.192,4.095,1.91,1.736
00:42.1,0,0,0,0,0,0,0,0,0,11.955,6.234,12.545,4.12,4.355,4.836,7.255,11.575,4.969,8.805,1.268,0.789,1.611,0,0,0,8.805,8.595,23.935,9.945,3.672,2.108,0.447,1.273,3.749,2.734,2.864,3.006,7.104,3.615,1.506,1.963
00:42.1,0,0,0,0,0,0,0,0,0,12.315,6.052,13.316,4.4,4.712,5.173,6.682,10.558,5.569,8.359,2.427,1.398,2.396,0,0,0,8.359,3.265,24.52,8.982,5.517,2.784,0.535,1.774,4.037,2.934,2.519,4.736,6.243,4.028,3.204,2.227
00:42.1,0,0,0,0,0,0,0,0,0,11.73,7.667,12.727,3.72,5.797,5.048,8.571,12.588,6.225,7.526,3.93,2.188,1.882,0,0,0,7.526,6.391,26.88,15.721,5.127,2.826,0.593,1.726,4.687,3.712,1.773,4.839,11.132,5.511,2.769,3.892
00:42.1,0,0,0,0,0,0,0,0,0,10.949,6.635,8.15,4.52,5.919,5.178,7.764,12.862,8.101,9.437,1.543,0.819,4.483,0,0,0,9.437,3.629,28.22,17.129,5.373,2.616,0.535,1.792,4.512,3.077,1.772,4.594,11.579,8.931,1.936,4.56
00:42.1,0,0,0,0,0,0,0,0,0,12.751,8.281,8.94,5.96,4.796,5.659,8.229,8.519,6.406,10.16,1.758,4.393,4.298,0,0,0,10.16,4.978,29.63,17.017,5.504,2.689,0.614,2.039,4.369,3.16,1.818,5.154,11.234,6.116,1.963,2.801
00:42.1,0,0,0,0,0,0,0,0,0,10.755,6.738,5.644,5.16,5.64,6.006,8.078,9.362,7.938,8.542,2.538,2.34,1.041,0,0,0,8.542,4.446,29.68,14.114,8.442,2.589,0.522,2.555,4.75,3.644,2.229,2.878,8.815,4.025,1.996,2.925
00:42.1,0,0,0,0,0,0,0,0,0,11.337,7.441,4.933,4.96,6.54,5.807,8.011,8.799,5.06,6.376,1.501,1.796,1.036,0,0,0,6.376,3.523,28.78,14.089,7.697,1.962,0.506,2.63,4.29,5.212,1.851,2.25,11.077,4.219,1.995,2.592
00:42.1,0,0,0,0,0,0,0,0,0,11.301,7.094,4.663,5.24,3.839,5.165,7.775,7.807,3.97,4.486,1.595,1.812,1.002,0,0,0,4.486,7.74,27.36,14.308,4.84,1.591,0.61,2.45,4.7,3.518,1.641,1.718,7.377,4.297,2.704,3.079
00:42.1,0,0,0,0,0,0,0,0,0,10.248,6.185,5.181,5.68,3.712,5.6933,8.2,7.595,2.881,1.518,1.831,1.718,3.632,0,0,0,1.518,4.783,27.4,12.805,5.097,1.755,0.538,1.957,4.751,3.026,1.621,1.556,6.161,4.385,2.203,2.165
00:42.1,0,0,0,0,0,0,0,0,0,10.794,7.168,4.659,5.4,3.446,5.9384,8.955,7.032,2.837,1.69,2.276,0.936,1.836,0,0,0,1.69,3.608,27.16,12.597,3.593,1.558,0.593,1.842,4.552,3.239,1.321,1.624,5.69,4.484,1.882,2.08
00:42.1,0,0,0,0,0,0,0,0,0,10.073,6.148,4.46,5.64,2.862,8.0746,7.952,7.608,2.671,1.5,1.571,0.424,0.911,0,0,0,1.5,3.099,27.86,12.544,3.673,1.714,0.482,2.17,4.522,2.591,1.222,1.746,4.01,2.532,1.966,2.06
00:42.1,0,0,0,0,0,0,0,0,0,10.801,6.894,5.02,6.4,3.229,8.0834,7.255,6.386,2.676,1.452,1.857,0.305,0.972,0,0,0,1.452,2.389,27.74,12.593,3.586,1.985,0.608,1.96,4.911,3.648,1.071,1.524,2.814,2.957,1.922,2.065
00:42.1,0,0,0,0,0,0,0,0,0,10.489,6.867,4.467,5.36,2.899,8.5553,7.812,6.944,3.268,1.392,1.632,0.425,0.931,0,0,0,1.392,2.175,28.9,13.184,4.26,1.951,0.586,1.783,4.514,3.049,1.431,1.682,3.741,2.436,1.862,2.186
00:42.1,0,0,0,0,0,0,0,0,0,10.706,6.809,5.049,5.12,3.349,10.9206,7.743,7.16,2.578,1.495,1.702,0.341,1.106,0,0,0,1.495,2.488,35.12,15.307,3.545,1.768,0.637,1.947,4.63,4.671,1.423,1.958,3.107,2.982,2.428,1.953
00:42.1,0,0,0,0,0,0,0,0,0,10.831,6.483,4.647,5.72,3.15,11.1209,6.869,6.259,3.685,6.877,1.715,0.39,2.354,0,0,0,6.877,4.178,56.16,15.83,3.702,1.673,0.523,2.099,4.713,7.479,1.302,4.325,3.648,2.734,2.009,2.023
00:42.1,0,0,0,0,0,0,0,0,0,12.393,6.83,8.616,4.96,3.487,12.0864,7.314,6.714,3.191,9.393,1.667,0.357,1.724,0,0,0,9.393,3.433,68.92,22.133,7.228,1.648,0.591,1.813,4.935,4.861,1.342,6.11,4.812,3.697,1.82,3.621
00:42.1,0,0,0,0,0,0,0,0,0,20.024,9.605,26.015,14.68,4.448,14.339,7.583,6.475,4.937,5.741,1.582,2.147,3.415,0,0,0,5.741,3.135,154.02,24.354,7.537,1.943,0.556,1.86,5.162,3.537,1.351,4.767,4.38,3.889,1.864,5.236
00:42.2,0,0,0,0,0,0,0,0,0,29.781,14.271,27.104,19.32,4.275,18.8298,7.968,7.224,7.596,3.914,5.55,0.428,1.279,0,0,0,3.914,2.891,170.44,21.724,3.851,1.852,0.542,2.98,8.861,2.682,1.277,2.889,3.991,6.406,3.35,2.74
00:42.2,0,0,0,0,0,0,0,0,0,43.16,18.473,26.745,19.84,3.286,19.0896,8.083,7.12,10.681,2.593,3.956,0.384,1.186,0,0,0,2.593,4.567,171.86,16.509,3.96,1.804,0.678,2.194,7.925,2.862,1.272,3.979,3.601,4.007,5.097,4.702
00:42.2,0,0,0,0,0,0,0,0,0,41.725,17.992,28.094,16.4,2.696,15.902,7.642,6.14,7.502,3.688,6.102,1.403,1.038,0,0,0,3.688,3.259,172.18,16.482,3.385,1.515,0.458,3.861,8.449,2.54,1.446,5.063,4.041,4.766,3.495,2.954
00:42.2,0,0,0,0,0,0,0,0,0,40.455,15.869,27.647,15.72,2.784,12.695,6.948,6.385,6.928,5.966,5.066,1.328,1.902,0,0,0,5.966,2.769,193.68,15.981,3.247,1.793,0.571,3.799,8.471,2.406,1.765,2.959,3.705,4.527,1.931,1.822
00:42.2,0,0,0,0,0,0,0,0,0,45.444,15.256,24.132,15,3.164,13.58,6.413,5.772,5.712,5.88,4.013,0.893,1.081,0,0,0,5.88,3.139,114.3,14.23,2.152,1.738,0.472,1.152,8.502,2.856,1.4,3.437,3.921,4.201,2.343,2.186
00:42.2,0,0,0,0,0,0,0,0,0,44.537,15.711,25.24,15.6,4.13,14.885,7.819,6.119,6.326,4.856,3.86,0.967,1.029,0,0,0,4.856,3.271,122.06,16.744,2.317,1.572,0.438,1.766,8.25,2.178,1.553,6.198,3.65,3.634,3.479,1.607
00:42.2,0,0,0,0,0,0,0,0,0,44.72,18.381,25.762,15.64,4.13,16.49,8.009,5.92,3.948,4.392,4.106,0.315,2.292,0,0,0,4.392,7.566,121.04,16.373,2.045,1.576,0.466,5.508,7.643,4.768,3.002,6.467,4.267,2.592,4.667,2.267
00:42.2,0,0,0,0,0,0,0,0,0,42.951,16.589,24.888,16.24,5.698,11.584,8.115,5.374,4.652,2.682,3.444,0.382,3.043,0,0,0,2.682,6.555,112.62,16.049,4.268,2.648,0.46,1.366,8.283,4.801,3.602,4.628,4.203,2.996,4.613,2.048
00:42.2,0,0,0,0,0,0,0,0,0,37.978,13.974,21.396,16.76,4.627,12.555,7.505,6.112,5.752,1.955,4.952,0.541,1.686,0,0,0,1.955,5.129,104.88,22.047,3.66,2.488,0.584,1.508,7.95,8.046,2.88,7.687,4.767,3.601,4.694,2.216
00:42.2,0,0,0,0,0,0,0,0,0,31.457,9.1,18.196,7.52,7.416,6.707,7.653,8.504,7.84,4.983,3.996,0.518,3.108,0,0,0,4.983,4.645,90.54,18.897,6.186,2.833,0.565,2.533,5.791,11.888,2.779,5.558,5.274,5.022,4.6,3.191
00:42.2,0,0,0,0,0,0,0,0,0,17.504,10.936,15.281,4.92,6.666,6.234,7.379,10.064,10.658,8.325,3.393,0.481,2.292,0,0,0,8.325,6.869,69.6,15.356,5.054,2.893,0.549,2.641,4.745,8.053,2.258,4.994,5.009,4.398,4.625,3.417
00:42.2,0,0,0,0,0,0,0,0,0,13.666,9.669,14.483,5.2,6.693,6.197,8.19,7.266,11.152,14.249,1.706,0.507,1.504,0,0,0,14.249,7.85,39.72,14.986,5.086,2.388,0.495,3.125,4.751,7.009,2.407,4.761,3.976,4.79,4.779,2.556
00:42.2,0,0,0,0,0,0,0,0,0,11.69,7.794,6.342,3.48,7.13,5.375,8.71,7.319,8.875,13.1,1.828,0.693,1.752,0,0,0,13.1,6.558,41.86,14.218,6.907,2.26,0.694,2.227,5.063,5.897,2.416,4.64,4.152,5.078,5.157,3.367
00:42.2,0,0,0,0,0,0,0,0,0,12.028,7.572,5.013,3.64,6.678,4.791,8.545,8.802,6.627,6.948,1.763,0.555,3.366,0,0,0,6.948,4.788,44.1,12.78,5.068,2.06,0.556,2.46,4.372,3.768,2.564,2.949,4.414,4.329,4.338,3.421
00:42.2,0,0,0,0,0,0,0,0,0,11.717,6.295,4.992,3.44,5.305,5.234,8.775,6.355,7.076,7.241,1.691,0.497,2.599,0,0,0,7.241,2.642,45.59,13.071,5.252,1.608,0.53,2.055,4.852,6.643,2.404,2.141,4.227,3.247,2.658,2.406
00:42.2,0,0,0,0,0,0,0,0,0,12.227,6.767,4.715,4.04,4.132,5.409,7.978,6.541,3.038,2.147,1.728,0.527,0.912,0,0,0,2.147,2.64,27.055,14.043,4.432,1.469,0.523,1.681,4.478,2.473,2.351,2.043,6.648,3.232,2.144,2.166
00:42.2,0,0,0,0,0,0,0,0,0,11.841,6.108,4.727,3.76,4.164,4.82,7.798,6.946,3.163,1.741,2.423,0.374,0.991,0,0,0,1.741,3.093,27.1175,14.817,4.47,1.648,0.549,1.706,4.922,3.038,2.067,1.902,4.294,3.169,2.197,1.941
00:42.2,0,0,0,0,0,0,0,0,0,12.786,6.602,4.981,4.56,3.999,5.486,8.014,6.476,3.339,1.798,1.808,0.457,1.228,0,0,0,1.798,3.057,27.46875,12.927,4.472,1.56,0.502,1.578,4.766,2.517,1.931,1.829,4.558,3.194,2.126,2.063
00:42.2,0,0,0,0,0,0,0,0,0,12.015,5.972,4.596,4.64,3.554,5.496,7.466,5.075,2.675,1.651,1.755,0.37,1.048,0,0,0,1.651,2.202,26.88,12.651,4.369,1.874,0.526,1.744,4.543,2.408,1.671,1.839,4.024,3.273,2.146,2.168
00:42.2,0,0,0,0,0,0,0,0,0,13.281,6.992,5.658,4.04,3.892,5.904,7.106,6.012,3.17,1.181,1.777,0.397,1.12,0,0,0,1.181,2.199,26.68,12.694,4.558,1.721,0.569,1.581,4.448,2.735,1.699,1.754,3.891,3.547,2.199,2.422
00:42.3,0,0,0,0,0,0,0,0,0,12.933,6.342,4.913,3.56,3.431,5.795,7.765,5.087,4.028,1.28,1.829,0.333,1.158,0,0,0,1.28,3.432,32.88,12.657,4.401,1.546,0.494,1.612,4.659,2.645,1.532,2.493,4.649,3.322,2.216,1.691
00:42.3,0,0,0,0,0,0,0,0,0,13.231,6.52,4.772,3.72,4.347,6.105,7.679,6.268,3.024,3.624,1.807,0.306,1.163,0,0,0,3.624,2.678,54.96,17.561,4.573,1.3,0.498,1.732,4.917,5.87,1.653,2.551,3.417,4.233,2.233,1.888
00:42.3,0,0,0,0,0,0,0,0,0,14.519,6.882,7.829,9.36,4.071,5.926,6.5,6.333,4.798,8.841,1.772,0.358,1.462,0,0,0,8.841,3.27,77.52,24.631,4.729,1.532,0.529,1.775,4.876,2.702,1.606,2.687,3.64,3.942,2.888,1.814
00:42.3,0,0,0,0,0,0,0,0,0,22.23,9.428,27.938,20.6,7.731,6.276,7.069,5.008,5.909,6.496,1.803,0.477,1.252,0,0,0,6.496,2.799,117.38,24.771,5.866,1.705,0.55,1.527,4.868,3.24,1.705,1.829,3.293,4,2.326,2.519
00:42.3,0,0,0,0,0,0,0,0,0,35.689,21.474,26.76,16.52,9.23,9.227,8.09,5.287,10.029,6.048,4.568,0.388,1.51,0,0,0,6.048,2.248,133.64,22.544,4.721,1.969,0.494,1.484,8.145,2.073,1.721,1.828,3.927,4.702,2.157,3.407
00:42.3,0,0,0,0,0,0,0,0,0,47.049,19.657,26.878,23.16,7.435,12.47,8.23,5.001,6.922,2.188,4.06,0.6,2.454,0,0,0,2.188,2.81,144.84,18.368,4.26,2.023,0.463,1.655,8.401,2.448,1.516,1.976,3.465,4.932,2.245,3.553
00:42.3,0,0,0,0,0,0,0,0,0,45.184,21.222,27.741,15.52,5.798,14.217,14.519,5.823,5.746,2.028,3.056,1.46,1.937,0,0,0,2.028,6.115,141.26,15.53,3.113,1.586,0.549,1.538,8.084,2.424,2.025,1.818,3.898,3.84,1.799,1.905
00:42.3,0,0,0,0,0,0,0,0,0,44.535,19.021,25.729,14.08,3.441,15.704,18.005,4.62,3.126,4.606,2.899,1.068,2.098,0,0,0,4.606,5.153,138.04,16.029,3.661,1.638,0.462,1.383,7.837,2.359,3.321,1.869,3.31,3.71,3.664,1.956
00:42.3,0,0,0,0,0,0,0,0,0,45.852,16.636,23.593,13.64,3.18,15.755,17.985,4.301,5.806,7.037,5.108,0.268,2.689,0,0,0,7.037,5.726,123.32,16.935,4.664,1.626,0.525,2.862,7.559,2.395,2.05,1.844,3.842,4.388,4.526,2.508
00:42.3,0,0,0,0,0,0,0,0,0,46.743,17.294,24.567,13.08,5.149,14.927,14.435,5.209,5.656,3.876,7.268,0.581,3.245,0,0,0,3.876,3.38,138.52,18.828,3.798,1.272,0.472,2.849,7.733,1.978,1.763,2.304,3.754,5.104,3.228,1.969
00:42.3,0,0,0,0,0,0,0,0,0,44.926,16.673,24.794,13.64,8.676,15.494,13.394,4.232,6.137,2.75,5.592,0.27,1.142,0,0,0,2.75,2.39,118.22,18.458,4.653,1.31,0.423,1.737,8.253,1.841,1.798,1.834,4.499,2.741,2.987,2.504
00:42.3,0,0,0,0,0,0,0,0,0,43.318,16.439,25.405,15.28,4.462,14.223,13.187,4.872,5.264,2.911,8.655,1.444,2.212,0,0,0,2.911,6.972,110,17.27,4.232,1.67,0.485,1.544,8.405,3.172,1.894,2,4.769,3.434,4.1,2.328
00:42.3,0,0,0,0,0,0,0,0,0,43.572,16.758,26.225,19.48,5.133,13.686,22.63,6.559,8.304,2.923,8.172,2.031,2.091,0,0,0,2.923,5.413,92.26,19.406,4.372,2.023,0.536,1.825,7.767,4.931,1.952,3.053,4.968,3.923,4.457,4.395
00:42.3,0,0,0,0,0,0,0,0,0,32.52,9.518,16.627,17.48,5.625,10.522,22.299,7.515,7.374,4.86,6.757,0.513,2.13,0,0,0,4.86,3.59,56,23.299,7.131,2.292,0.531,2.349,5.579,4.235,2.19,4.396,6.039,5.619,4.985,4.897
00:42.3,0,0,0,0,0,0,0,0,0,16.994,8.486,7.359,7.88,5.405,6.333,24.816,7.485,7.129,4.55,1.592,2.991,1.915,0,0,0,4.55,7.029,39.64,19.296,8.624,2.488,0.507,3.528,5.224,6.626,2.336,4.715,4.655,5.129,4.087,3.069
00:42.3,0,0,0,0,0,0,0,0,0,14.033,8.984,5.346,3.44,8.161,7.753,25.888,6.148,10.163,7.164,1.52,2.57,1.546,0,0,0,7.164,9.272,37.04,13.716,6.912,1.961,0.52,4.687,4.781,2.855,2.233,5.323,4.492,4.966,2.169,3.564
00:42.3,0,0,0,0,0,0,0,0,0,12.778,8.443,5.376,3.2,7.724,5.952,20.542,6.247,6.946,4.701,1.61,0.535,3.293,0,0,0,4.701,6.515,40.18,14.627,6.724,1.957,0.615,2.669,4.907,3.647,2.338,3.36,4.821,4.797,2.038,2.999
00:42.3,0,0,0,0,0,0,0,0,0,12.569,8.11,5.608,3.92,6.19,6.203,16.735,7.214,7.18,4.103,1.675,0.538,2.015,0,0,0,4.103,5.168,41.88,14.313,4.55,1.957,0.54,3.241,5.134,9.65,2.26,3.302,4.173,6.101,2.074,3.842
00:42.3,0,0,0,0,0,0,0,0,0,13.109,8.383,4.851,4.04,5.14,5.193,10.737,10.181,3.716,3.98,1.757,0.551,0.967,0,0,0,3.98,2.514,45.26,12.54,4.337,1.711,0.549,3.905,5.913,4.483,2.388,2.795,3.49,3.319,2.359,5.054
00:42.3,0,0,0,0,0,0,0,0,0,13.055,7.782,4.923,3.88,4.088,6.283,11.261,8.017,2.644,1.111,2.439,0.718,0.871,0,0,0,1.111,2.279,32.36,12.378,4.505,1.634,0.533,5.892,5.129,3.199,2.309,2.075,4.286,3.123,2.319,1.969
00:42.4,0,0,0,0,0,0,0,0,0,13.125,8.014,4.78,3.8,4.353,6.322,10.054,8.73,3.078,1.173,1.742,0.454,0.791,0,0,0,1.173,3.139,25.5,13.115,4.479,1.604,0.545,4.149,5.394,2.597,1.952,2.241,7.191,2.901,2.48,2.553
00:42.4,0,0,0,0,0,0,0,0,0,11.764,6.784,5.055,4.56,4.369,6.183,9.076,7.341,2.628,1.639,1.794,0.698,0.849,0,0,0,1.639,3.127,25.48,12.255,6.091,1.797,0.578,1.9,5.062,2.657,1.903,2.26,4.272,3.152,1.779,2.121
00:42.4,0,0,0,0,0,0,0,0,0,12.494,7.634,5.424,4.08,4.205,5.226,9.295,7.756,2.64,1.999,1.867,0.495,1.06,0,0,0,1.999,2.005,25.34,13.296,5.053,1.972,0.582,1.911,5.205,2.929,1.621,2.132,5.194,2.664,1.841,2.247
00:42.4,0,0,0,0,0,0,0,0,0,13.625,8.88,4.516,3.56,3.922,5.734,9.891,7.747,2.48,1.585,1.76,0.373,0.971,0,0,0,1.585,2.731,25.48,13.522,5.032,1.907,0.512,1.669,5.111,2.51,1.785,2.401,3.926,2.478,1.978,2.149
00:42.4,0,0,0,0,0,0,0,0,0,13.05,8.065,5.051,4.48,4.33,6.67,8.653,5.82,4.541,1.183,1.842,0.366,0.865,0,0,0,1.183,3.366,31.4,13.712,4.976,1.648,0.577,1.756,5.095,2.859,1.63,3.114,4.547,2.895,1.785,2.236
00:42.4,0,0,0,0,0,0,0,0,0,14.636,9.061,4.856,4.2,4.428,9.224,9.165,7.359,2.792,6.412,1.655,0.428,2.424,0,0,0,6.412,3.304,53.5,15.246,4.883,1.733,0.534,1.79,5.387,4.067,1.664,2.603,3.676,3.804,1.909,2.088
00:42.4,0,0,0,0,0,0,0,0,0,12.785,7.403,7.99,3.88,4.384,10.95,8.673,6.365,3.851,10.134,2.277,0.449,1.325,0,0,0,10.134,2.29,62.8,21.752,6.541,1.834,0.682,1.757,5.427,3.599,1.349,2.944,4.319,4.663,1.821,4.881
00:42.4,0,0,0,0,0,0,0,0,0,22.958,10.406,27.143,14,5.14,13.637,8.141,6.782,10.255,6.396,1.875,0.765,1.019,0,0,0,6.396,6.31,97.8,24.782,5.917,2.317,0.55,1.549,6.222,3.089,1.231,3.502,3.523,3.727,1.788,4.557
00:42.4,0,0,0,0,0,0,0,0,0,34.841,18.215,24.862,21.16,5.007,13.415,10.488,5.886,5.884,3.991,2.98,0.538,1.113,0,0,0,3.991,2.721,125.62,25.493,4.348,2.229,0.591,1.813,8.477,2.602,1.363,3.838,3.317,5.428,3.786,2.398
00:42.4,0,0,0,0,0,0,0,0,0,43.9,20.409,24.774,16.32,4.343,21.03,10.034,5.603,5.165,4.41,3.198,0.407,1.152,0,0,0,4.41,3.307,116.06,19.414,5.711,3.63,0.458,2.24,8.558,2.664,1.204,2.454,4.307,6.31,2.553,2.384
00:42.4,0,0,0,0,0,0,0,0,0,45.924,18.563,26.471,16.08,4.087,14.073,15.081,5.844,4.988,2.885,5.079,0.67,1.015,0,0,0,2.885,3.285,108.84,17.514,8.905,3.025,0.555,1.573,8.685,2.718,1.492,2.084,4.601,5.258,2.015,2.622
00:42.4,0,0,0,0,0,0,0,0,0,53.438,20.56,27.434,17.12,4.174,14.328,17.581,5.104,6.316,2.712,2.681,0.351,1.091,0,0,0,2.712,3.522,111,16.763,8.89,2.459,0.479,1.481,8.591,2.409,2.658,4.824,4.39,5.224,2.197,1.954
00:42.4,0,0,0,0,0,0,0,0,0,52.277,20.765,25.076,12.36,4.466,10.824,19.591,4.918,4.394,6.003,4.806,1.493,1.118,0,0,0,6.003,3.534,104.19,16.595,9.107,2.091,0.542,1.578,9.451,2.372,1.607,3.378,3.802,5.096,3.058,1.636
00:42.4,0,0,0,0,0,0,0,0,0,49.241,19.331,28.046,15.2,3.846,14.901,16.58,5.153,3.727,2.552,2.117,1.607,1.026,0,0,0,2.552,2.882,109.475,14.461,6.792,1.917,0.468,1.806,8.787,2.658,1.508,2.742,4.615,5.05,2.539,2.035
00:42.4,0,0,0,0,0,0,0,0,0,46.854,19.327,27.017,13.68,3.736,14.615,15.093,5.245,4.926,1.463,5.071,1.63,1.009,0,0,0,1.463,3.951,106.62,16.082,5.904,1.826,0.522,1.675,8.326,2.242,1.598,6.152,5.176,4.54,2.427,2.036
00:42.4,0,0,0,0,0,0,0,0,0,45.025,18.28,26.777,13.2,3.732,13.802,15.51,5.369,7.57,2.528,3.576,1.98,1.147,0,0,0,2.528,6.962,103.52,20.218,5.594,1.948,0.634,1.552,7.562,2.26,1.428,4.435,5.734,4.373,4.255,1.88
00:42.4,0,0,0,0,0,0,0,0,0,40.282,17.282,26.32,14.76,5.066,10.746,23.524,4.854,11.217,4.775,3.379,0.683,1.719,0,0,0,4.775,8.763,97.98,22.191,7.041,2.244,0.516,2.054,6.73,8.803,1.569,5.924,4.457,4.542,4.104,2.8
00:42.4,0,0,0,0,0,0,0,0,0,31.185,10.768,25.582,6.2,5.592,8.767,25.247,6.407,9.039,3.725,2.945,0.538,4.13,0,0,0,3.725,5.294,80.4,17.141,8.053,2.38,0.53,2.847,5.217,9.662,1.891,5.731,4.183,5.369,4.553,3.849
00:42.4,0,0,0,0,0,0,0,0,0,19.175,14.622,15.8,6.16,4.999,8.303,25.319,7.401,6.549,6.894,1.683,0.584,4.598,0,0,0,6.894,4.148,58.06,13.035,7.097,3.114,0.61,2.155,4.676,7.36,1.912,5.145,5.013,6.033,4.42,3.196
00:42.4,0,0,0,0,0,0,0,0,0,15.726,11.731,8.708,6.76,6.349,8.351,24.03,7.184,6.731,11.153,1.676,0.625,5.052,0,0,0,11.153,12.537,46.25,12.555,6.686,2.851,0.534,2.054,4.681,7.227,1.97,4.878,4.393,4.679,4.835,2.864
00:42.5,0,0,0,0,0,0,0,0,0,12.382,7.784,6.64,5.36,7.356,7.215,21.132,7.235,6.145,15.742,1.86,0.497,1.265,0,0,0,15.742,4.082,46.165,11.616,6.455,2.401,0.637,2.242,5.167,7.79,1.838,3.804,4.803,3.868,3.01,3.136
00:42.5,0,0,0,0,0,0,0,0,0,12.24,6.543,5.862,4.88,6.833,7.302,17.425,8.159,8.477,15.11,1.814,0.477,2.089,0,0,0,15.11,3.905,55.9125,10.289,5.735,2.595,0.56,2.644,5.201,6.372,1.917,3.442,5.095,3.915,1.917,2.622
00:42.5,0,0,0,0,0,0,0,0,0,11.546,6.264,5.842,6.04,5.365,20.609,16.558,8.255,5.971,5.706,2.549,0.495,1.573,0,0,0,5.706,2.567,46.96,12.123,4.936,2.406,0.601,1.955,4.878,5.878,1.963,2.817,3.953,3.136,2.224,2.74
00:42.5,0,0,0,0,0,0,0,0,0,12.722,6.595,4.76,4.96,3.531,16.9085,12.966,6.644,3.525,5.762,1.818,0.593,1.102,0,0,0,5.762,2.614,32.44,11.964,4.662,2.231,0.624,2.016,4.95,3.569,1.963,2.297,6.751,3.289,2.071,2.444
00:42.5,0,0,0,0,0,0,0,0,0,12.075,5.93,4.824,5.32,3.192,15.15875,10.239,5.703,2.783,1.632,2.744,0.675,1.169,0,0,0,1.632,2.013,31.34,11.948,3.762,2.152,0.646,1.927,4.649,3.124,1.475,2.193,4.35,3.783,1.939,2.622
00:42.5,0,0,0,0,0,0,0,0,0,12.295,6.726,4.847,5.48,3.077,11.903,9.116,6.287,2.502,1.097,1.816,0.47,1.056,0,0,0,1.097,3.973,30.74,10.72,3.779,2.428,0.513,1.494,4.852,2.736,1.411,2.382,4.904,3.875,1.827,2.251
00:42.5,0,0,0,0,0,0,0,0,0,12.099,6.237,5.022,5.36,3.161,11.618,9.999,5.502,2.831,1.932,1.979,0.499,0.871,0,0,0,1.932,1.947,31.18,10.028,3.496,2.621,0.611,1.773,4.93,2.836,1.33,2.365,4.635,3.543,1.83,2.193
00:42.5,0,0,0,0,0,0,0,0,0,12.955,7.029,4.539,5.52,3.204,11.655,8.558,5.508,3.023,1.709,1.716,0.393,1.045,0,0,0,1.709,2.677,30.93,10.059,3.493,2.322,0.51,1.616,4.56,2.438,1.485,2.635,3.034,3.57,1.856,2.013
00:42.5,0,0,0,0,0,0,0,0,0,12.181,6.723,5.042,5.76,2.775,11.166,8.057,6.449,3.029,1.365,1.738,0.572,0.831,0,0,0,1.365,4.239,35.955,10.143,3.505,2.165,0.566,1.519,4.61,2.471,1.336,2.908,3.356,3.919,1.935,2.083
00:42.5,0,0,0,0,0,0,0,0,0,11.964,6.426,4.865,6,3.239,10.076,7.89,7.253,5.054,3.606,1.789,0.421,1.717,0,0,0,3.606,2.73,57.8075,12.513,4.963,2.118,0.547,1.711,4.701,4.643,1.382,3.049,3.16,4.044,1.86,2.065
00:42.5,0,0,0,0,0,0,0,0,0,14.27,8.727,7.941,5.68,3.934,7.57,7.834,8.323,3.223,9.762,2.041,0.485,3.991,0,0,0,9.762,2.286,66.77375,22.374,5.512,2.102,0.625,1.717,5.096,2.362,1.439,2.824,3.694,3.739,1.877,2.191
