,LSRCa,LSRCb,LSRCc,L650a,L650b,L650c,LREGa,LREGb,LREGc,L633a,L633b,L633c,L634a,L634b,L634c,L671a,L671b,L671c,L645b,L645c,L646b,L646c,L692a,L692b,L692c,L675a,L675b,L675c,L611c,L652a,L670a,L670b,L670c,L632a,L632b,L632c,L680a,L680b,L680c,L684a,L684c
2017-01-02 12:00:00.170,0,0,0,0,0,0,0,0,0,8.382430734,1.762549174,2.189620236,5.156666667,2.354916667,6.31862326,1.067552181,1.616416667,2.254519398,4.786604834,1.295311196,0.520439347,0.486791667,0,0,0,3.8465,1.058362819,10.46026322,5.561217896,6.741279377,0.60795763,0.213791667,1.027933696,2.343842185,0.659596776,0.879789592,0.887775768,2.383208494,2.193708584,0.915363769,1.297014597
2017-01-02 13:00:00.175,0,0,0,0,0,0,0,0,0,10.44459481,2.538958333,2.180457921,3.573832427,2.221571232,4.866609538,2.997323449,1.927546295,1.779551372,1.643759858,1.657574863,1.345302367,0.648112693,0,0,0,3.199348716,0.790968158,10.62439551,5.270080895,5.536698815,1.071385514,0.668384946,2.673942341,1.990575208,1.365017927,0.523125809,1.457809536,1.744166667,1.908898007,1.120353499,1.460879925
2017-01-02 14:00:00.180,0,0,0,0,0,0,0,0,0,11.09810553,3.491481379,2.684018894,7.854776055,1.606195575,8.789477559,3.767923316,1.017041667,1.253869993,4.74684095,0.744218884,1.447967937,0.143632221,0,0,0,2.456362142,1.703898401,9.983390806,2.279333466,3.490375,0.720100477,0.35613617,1.802862462,1.494271466,1.104259458,0.52668916,0.635833333,2.021530154,2.470789654,0.444148445,0.744101541
2017-01-02 15:00:00.185,0,0,0,0,0,0,0,0,0,4.031526648,3.232446364,0.83899456,4.842048423,1.399541116,8.618839828,1.111582297,1.911298466,1.643501118,2.293127793,0.42102378,1.666178424,0.268167278,0,0,0,2.878565842,1.045333333,9.160896724,3.5595,5.4564268,0.516833333,0.359116496,1.320981419,1.983741006,0.941133328,0.543546858,1.007125,1.564207657,1.306500954,0.373044796,0.965451081
2017-01-02 16:00:00.190,0,0,0,0,0,0,0,0,0,8.939572566,2.708416667,1.307503448,4.386666667,1.244069338,6.927582991,2.024287014,0.970799922,1.624208116,1.450108291,0.625744159,0.799441947,0.610066423,0,0,0,2.286773524,2.010115821,8.164513173,3.054041667,5.137041764,0.509541667,0.144780825,0.967646006,1.470532687,1.190023346,0.526835311,1.178003833,1.350340093,1.951923826,0.996980778,1.15268661
2017-01-02 17:00:00.195,0,0,0,0,0,0,0,0,0,2.682274728,2.727844946,1.539227665,1.858311855,2.298114294,5.060432809,3.842127258,2.324125308,1.974075734,0.955654749,0.888901861,0.819288628,0.676585988,0,0,0,0.344546339,1.647953886,7.455,2.338423536,3.703715921,0.293249118,0.337127172,0.958473445,1.102811586,0.882845507,0.269661901,2.237083802,1.574922972,1.976034188,1.361409564,1.273811107
2017-01-02 18:00:00.200,0,0,0,0,0,0,0,0,0,9.358556032,2.358117682,2.878565842,1.827483625,1.322290242,4.518774299,2.886175128,3.007973404,1.500984886,1.040088041,1.935445979,0.611815744,1.956661304,0,0,0,0.842693442,1.553361081,6.596413793,6.103702441,2.785932208,1.387902188,0.165576032,0.693875,1.51025796,0.820560048,0.454125,2.123158725,2.669916667,1.972371741,1.307610631,2.528161387
2017-01-02 19:00:00.205,0,0,0,0,0,0,0,0,0,4.939791636,2.485183859,0.793254537,2.334470224,2.730608027,1.27160113,1.706504984,1.445095818,2.297830579,2.913249009,0.365158621,0.518140354,0.804251211,0,0,0,2.913249009,1.416333333,13.06701039,3.961125,5.383724517,0.471791948,0.524102015,1.132345081,1.109512522,1.908938147,0.205901348,0.639362872,3.304468163,1.765762606,0.618313622,1.531010562
2017-01-02 20:00:00.210,0,0,0,0,0,0,0,0,0,5.761583333,3.80822471,1.480934996,1.242719003,3.806294061,3.585677932,3.674660612,1.848468678,1.418973921,2.420101066,0.630051362,0.477027293,0.591285524,0,0,0,2.147541667,1.036280708,5.38511568,4.1265,4.501097152,0.434316477,0.234126636,1.020691726,1.970463879,2.157153782,0.599556764,2.085342808,1.647599706,2.173153284,0.751317044,1.039856146
2017-01-02 21:00:00.215,0,0,0,0,0,0,0,0,0,6.828207214,1.444965429,1.681554458,2.11840755,2.0825,3.554103117,3.412833276,3.356253156,1.819708333,0.674560871,0.57491523,0.408767131,0.439534308,0,0,0,0.968916667,2.209269669,9.719842087,6.626442166,4.093416859,1.06499554,0.413401797,0.737916667,2.703970311,1.51375,0.386712252,1.347208333,1.21896114,1.858902918,0.445288383,1.147639194
2017-01-02 22:00:00.220,0,0,0,0,0,0,0,0,0,2.714762969,1.957083333,1.218030814,1.827483625,1.973367492,1.676452302,4.624791779,2.172273251,0.695362339,1.683848671,0.68342019,0.131582012,0.41321827,0,0,0,1.283944828,0.750057128,12.87328155,6.594549224,3.796836,0.977290872,0.452137731,0.326877296,2.538097372,2.384738014,0.734232311,1.537238361,2.222026846,1.395911601,0.76339956,0.783975314
