,LSRCa, LSRCb, LSRCc, L650a, L650b, L650c, LREGa, LREGb, LREGc, L633a, L633b, L633c, L634a, L634b, L634c, L671a, L671b, L671c, L645b, L645c, L646b, L646c, L692a, L692b, L692c, L675a, L675b, L675c, L611c, L652a, L670a, L670b, L670c, L632a, L632b, L632c, L680a, L680b, L680c, L684a, L684c
2017-01-01 11:00:00.045,0,0,0,0,0,0,0,0,0,1.679350098,8.335439453,2.329059814453125,4.391472656,3.167689453,6.524993652,0.9599000244140624,2.603199951171875,3.022999755859375,2.042800048828125,1.9915699462890624,10.03173047,5.959013672,0,0,0,15.10450586,5.276209961,1.4064000244140624,13.31987012,4.255259766,1.2689000244140625,1.4974000244140624,0.6882999877929687,13.30685059,10.68462793,17.77140625,15.68128223,9.640219727,14.62941895,1.0240999755859377,0.5555700073242188
2017-01-01 12:00:00.050,0,0,0,0,0,0,0,0,0,1.6820299072265623,8.325900391,2.328259766,4.545864258,3.173056396484375,6.525072266,0.9607999877929688,2.603100098,3.014300048828125,2.051099853515625,1.9943499755859373,10.0383584,5.958919922,0,0,0,14.99898047,5.235299316,1.4029000244140626,13.31329883,4.259939941,1.2657000732421877,1.4967999267578125,0.6892000122070312,13.24509961,10.66997559,17.75385547,15.69244922,9.643333984,14.64080469,1.019199951171875,0.5562499389648438
2017-01-01 13:00:00.055,0,0,0,0,0,0,0,0,0,1.6833099365234374,8.298599609,2.329960205078125,4.654808105,3.173302490234375,6.532112305,0.9715,2.603600098,3.009,2.048600098,1.9907698974609376,9.999706055,5.955282715,0,0,0,14.89324023,5.193799805,1.403399902,13.31078027,4.258469727,1.268800048828125,1.4972999267578124,0.689,13.42035938,10.65011035,17.73593945,15.7641416,9.654074219,14.64687598,1.0214998779296875,0.555060059
2017-01-01 14:00:00.060,0,0,0,0,0,0,0,0,0,1.680219970703125,8.28094043,2.323120117,4.667846191,3.169265380859375,6.528112305,0.9755999755859376,2.603800048828125,3.014400146484375,2.035100098,1.9965198974609373,9.965604492,5.97013623,0,0,0,14.87345898,5.186339844,1.4064000244140624,13.3184707,4.269290039,1.266699951171875,1.4960999755859374,0.688,14.39587988,10.67912793,17.72776563,15.71789746,9.635392578,14.66900977,1.0289998779296874,0.5529100341796875
2017-01-01 15:00:00.065,0,0,0,0,0,0,0,0,0,1.6789400634765623,8.301234375,2.283494873046875,4.655906738,3.167145751953125,6.529498535,0.9640999755859376,2.594199951171875,3.019400146484375,2.0337000732421875,1.9952098388671875,9.927267578,5.946016113,0,0,0,14.87174023,5.201120117,1.4045999755859375,13.32204883,4.26402002,1.2578001708984374,1.4959000244140626,0.6885,13.25198047,10.68241016,17.7370332,15.71991797,9.623989258,14.63636328,1.025,0.5525699462890625
2017-01-01 16:00:00.070,0,0,0,0,0,0,0,0,0,1.680179931640625,8.258140625,2.284099853515625,4.67109375,3.17611084,6.530100586,0.9606000366210936,2.529899902,3.014899902,2.035100098,1.9944798583984376,9.919612305,5.954178223,0,0,0,14.87397852,5.200569824,1.401800048828125,13.32207031,4.259169922,1.258900146484375,1.496399902,0.687699951,13.24222949,10.67123438,17.77144336,15.73021387,9.622100586,14.59981836,1.021,0.5567100219726563
2017-01-01 17:00:00.075,0,0,0,0,0,0,0,0,0,1.6831700439453126,8.247299805,2.282799805,4.616066895,3.175098876953125,6.520508301,0.96,2.5295,3.015400146484375,2.040300048828125,1.9923599853515623,9.919537109,5.958468262,0,0,0,14.86903906,5.196070313,1.401300048828125,13.31523926,4.264919922,1.2739000244140626,1.495599853515625,0.6885999755859376,13.24785059,10.67924121,17.75558398,15.74516797,9.639331055,14.56534668,1.025199951171875,0.5579299926757812
2017-01-01 18:00:00.080,0,0,0,0,0,0,0,0,0,1.681530029296875,8.219020508,2.283400146484375,4.628278809,3.174338134765625,6.527513672,0.9692000122070312,2.5295,3.012600098,2.0356002197265624,1.9895399169921877,9.92371582,5.965376953,0,0,0,14.88560156,5.18594043,1.405899902,13.34512012,4.266029785,1.2716998291015624,1.4957000732421877,0.6879000244140625,13.22041992,10.66274902,17.73196875,15.74241895,9.638037109,14.57017773,1.0262999267578126,0.5554000244140626
2017-01-01 19:00:00.085,0,0,0,0,0,0,0,0,0,1.675399902,8.211360352,2.283439941,4.656953125,3.064783447265625,6.523403809,0.9760999755859376,2.529300293,3.017899902,2.033,1.9915001220703128,9.908738281,5.957480469,0,0,0,14.79305957,5.204169922,1.4025999755859375,13.34939941,4.268759766,1.266,1.495300048828125,0.6875,13.23733008,10.67672266,17.70175,15.73830469,9.655964844,14.57817676,1.031199951171875,0.5533099975585938
2017-01-01 20:00:00.090,0,0,0,0,0,0,0,0,0,1.6754000244140623,8.215720703,2.284740234,4.649645996,2.684353759765625,6.528114258,0.9602000122070312,2.529,3.018699951171875,2.030800048828125,1.991939941,9.923642578,5.945522949,0,0,0,14.74230078,5.206200195,1.4069000244140626,13.32801953,4.266740234,1.262,1.4964000244140625,0.6895,13.1860498,10.64878223,17.69787305,15.71218848,9.63237207,14.57380469,1.0274000244140624,0.5586600341796875
2017-01-01 21:00:00.095,0,0,0,0,0,0,0,0,0,1.6758800048828124,8.235919922,2.284,4.643458496,2.680951904296875,6.520162109,0.9601000366210938,2.529600098,3.017199951171875,2.033300048828125,1.99122998,9.895138672,5.950998047,0,0,0,14.58303906,5.142010254,1.4065,13.31482031,4.261109863,1.2705999755859374,1.4964000244140625,0.6890999755859375,13.25464063,10.62446875,17.69192773,15.66855859,9.597795898,14.55152344,1.0230999755859376,0.5574199829101563
2017-01-01 22:00:00.100,0,0,0,0,0,0,0,0,0,1.683709961,8.240580078,2.282739990234375,4.645935059,2.669166504,6.521706055,0.9611000366210938,2.530100098,3.017400146484375,2.242500244140625,1.926459961,9.909109375,5.956021484,0,0,0,14.63471973,5.057720215,1.402100098,13.30498047,4.267160156,1.2742000732421874,1.4964000244140625,0.6887999877929688,13.24119922,10.62395898,20.46655273,15.64085254,9.534769531,14.52896484,1.0208999633789062,0.5557999877929688
2017-01-01 23:00:00.105,0,0,0,0,0,0,0,0,0,1.6869200439453125,8.214980469,2.310140137,4.641959961,2.666956055,6.531695313,0.958199951,2.532299805,3.013399902,2.32,1.915219970703125,9.903589844,5.978478516,0,0,0,14.64543848,5.049450195,1.401899902,13.31325,4.263160156,1.2627000732421876,1.4959000244140626,0.6882000122070312,13.18226953,10.64396875,20.35467188,15.6511377,9.547913086,15.66629395,1.0275,0.5557300415039063
