,LSRCa," LSRCb"," LSRCc"," L650a"," L650b"," L650c"," LREGa"," LREGb"," LREGc"," L633a"," L633b"," L633c"," L634a"," L634b"," L634c"," L671a"," L671b"," L671c"," L645b"," L645c"," L646b"," L646c"," L692a"," L692b"," L692c"," L675a"," L675b"," L675c"," L611c"," L652a"," L670a"," L670b"," L670c"," L632a"," L632b"," L632c"," L680a"," L680b"," L680c"," L684a"," L684c"
2017-01-02 08:00:00.150,0,0,0,0,0,0,0,0,0,-455.6399841,-223.4480286,1065.793945,406.4291992,592.6685791,967.302002,972.2599487,2114.607178,2302.119873,394.8200073,258.848999,1645.792603,1859.158936,0,0,0,-435.6500244,-238.0089874,223.9980164,1192.719971,1709.588867,744.4899902,973.2999878,597.4140015,1003.825073,258.7984009,-709.1589966,4739.521973,2761.689941,-1132.876587,-415.1099854,-88.36000824
2017-01-02 09:00:00.155,0,0,0,0,0,0,0,0,0,-455.848999,-230.529007,1065.706055,404.8254089,592.3986206,969.7980347,975.5499878,2111.750977,2296.719971,395.3999939,260.1350098,1645.276611,1856.672607,0,0,0,-537.1576538,-289.2550354,223.5859985,1198.120117,1709.301025,744.6799927,972.7000122,597.0859375,986.9299316,261.1784363,-708.5628052,4760.473633,2648.833252,-1143.519531,-413.769989,-88.71999359
2017-01-02 10:00:00.160,0,0,0,0,0,0,0,0,0,-453.65802,-245.8530579,1065.223999,408.4149475,592.6835327,970.197998,973.6599731,2115.046143,2297.109863,397.210022,245.2449799,1647.954834,1854.687866,0,0,0,-538.4450684,-292.4710083,223.9160156,1200.77002,1705.324951,744.8900757,973.4000244,595.8989868,993.690979,252.7932587,-702.7451782,4764.674316,2650.799561,-1127.968384,-414.059967,-88.79000854
2017-01-02 11:00:00.165,0,0,0,0,0,0,0,0,0,-455.5960083,-235.8079834,1066.248047,408.6680908,591.9890137,968.1419678,973.8199463,2117.289063,2299.420166,395.7700195,243.4790039,1645.278198,1857.216797,0,0,0,-539.5983276,-289.4039917,224.3580017,1196.950073,1705.621094,745.1500244,974.2000122,597.5319824,994.3731689,258.9160461,-704.2659912,4760.766113,2652.89917,-1128.379028,-412.980011,-88.81000519
2017-01-02 12:00:00.170,0,0,0,0,0,0,0,0,0,-454.3850098,-239.6289978,1066.413818,409.5696411,593.7799072,967.8240356,970.7999878,2118.356201,2300.860107,396.9599915,242.3959961,1712.307007,1860.361328,0,0,0,-540.4365845,-288.3569946,224.1319885,1197.350098,1704.822998,744.8300781,973.4000244,596.9920044,972.9110107,264.3076172,-712.1422729,4764.59668,2647.856201,-1139.613159,-410.9700012,-88.3999939
2017-01-02 13:00:00.175,0,0,0,0,0,0,0,0,0,-452.5840149,-238.4200287,1066.171997,408.5515137,593.0488892,969.197998,972.3601074,2115.888916,2302.149902,397.5,242.2550049,2003.467285,1856.833496,0,0,0,-538.8731079,-288.4260254,223.0399933,1196.300171,1702.693115,744.5999756,973.3000488,597.2009277,975.7828979,253.3022003,-705.0310669,4780.115723,2651.585449,-1141.298828,-411.4900208,-88.85999298
2017-01-02 14:00:00.180,0,0,0,0,0,0,0,0,0,-455.414978,-242.1269836,1065.854004,407.7272339,593.0028687,969.1219482,971.6599731,2119.507813,2303.910156,411.6600342,238.8709869,1792.589478,1849.669922,0,0,0,-537.9144897,-286.197998,224.1900024,1195.569946,1698.779053,744.1799927,973.3000488,597.0719604,1006.716919,268.125,-705.2354736,4766.854004,2648.734619,-1127.697632,-410.3800354,-88.56999207
2017-01-02 15:00:00.185,0,0,0,0,0,0,0,0,0,-452.2259827,-244.571991,1065.18396,405.4886169,591.1686401,969.5180054,972.3200073,2121.179932,2305.48999,410.3400269,136.375,1791.931274,1844.393311,0,0,0,-536.9138184,-286.04599,223.5499725,1195.670044,1705.292969,744.2800293,975.3000488,596.6140137,1027.956055,255.9105835,-722.2550049,4768.756836,2646.346191,-1128.654785,-411.0600281,-88.60999298
2017-01-02 16:00:00.190,0,0,0,0,0,0,0,0,0,-455.9980164,-240.93396,1064.608032,409.0053406,592.4398193,966.8839722,971.6500244,2120.115723,2303.820068,410.4400024,136.9329987,1791.780762,1831.107788,0,0,0,-536.5272217,-286.5619812,223.1949921,1199.740112,1706.888916,745.1600342,975.499939,596.7810059,1013.091064,272.9547424,-724.6021729,4759.330078,2646.019287,-1132.207764,-411.0699768,-88.41999817
2017-01-02 17:00:00.195,0,0,0,0,0,0,0,0,0,-456.6060181,-243.967041,1065.026001,406.1433411,593.4871216,972.3199463,972.750061,2120.403076,2305.300049,409.3399658,135.8809967,1793.738892,1829.415405,0,0,0,-536.882019,-281.9569702,223.4379883,1199.939941,1707.809082,744.9300537,975,597.7070313,1016.119934,257.7805786,-710.6209106,4766.479004,2644.932617,-1134.932129,-409.4200134,-88.19999695
